repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,label
cxf,39ae7d507f5a1454448971ff2cc58be8e7f5bcf1,1,1,2,95,0,0.0,1,1,100,333,,0,0
cxf,5f034e1df4793b2d384ece16be447aad2ee562b7,5,1,588,1,0,0.0,3,1,2193,26,,0,0
cxf,952459d609f9b5773067bd4b05582d9021b442fd,3,1,5,3,0,0.0,2,1,155,224,,0,0
cxf,1bea8686b3183009c9d506cb06acd30b6c4f2523,23,1,70,2,0,0.0,7,1,1165,3,,0,0
cxf,dcb401e5c524036fb1b610ddd39b2cad38ba5fca,1,1,1,2,0,0.0,1,1,15,26,,0,0
cxf,a97a7c378d8bf12f1ffb0354d94c745c3eabd8be,1,8,34,5,1,0.0263,1,2,104,43,,0,0
cxf,c8ccf31b23b7a188e9530e79c02265f2dc5af18b,5,2,3,2,0,0.0,2,1,183,84,,0,0
cxf,a2e746c6588dbc7ffa9f2d3bdd5c73d74dcc1d71,1,1,10,1,0,0.0,1,1,97,2,,0,0
cxf,3a729b0ed271a847ca6eaec2d4acba64a9f1399e,7,1,14,2,0,0.0,5,1,99,85,,0,0
cxf,7b585fabbbe4e77ec632e63f477f767f4505c7af,13,1,49,1,0,0.0,7,1,2051,6,,0,0
cxf,b6d2db2bf2682b71fc36cfec85b9f5673f0dcb5c,11,2,9,1,1,0.1111,4,1,104,3,,0,0
cxf,c7eee85aaebdfaae988adfcf8cc43206e568fda8,2,1,1,1,0,0.0,2,1,2,2,,0,0
cxf,e9acad25437e7273a823f32e299599ede9020df9,49,7,247,23,1,0.0037,9,1,11634,993,,0,0
cxf,f82e825cb42fd4efcd4e04eb5bae743218711033,1,1,7,11,1,0.0588,1,1,14,216,,0,0
cxf,e0441f616584cae8687fcf88aa670da6b9d2b7c2,1,2,71,6,0,0.0,1,1,1434,198,,0,0
cxf,ba70603bb7624b173273e8898629dea1c7e82570,1,1,1,1,0,0.0,1,1,8,2,,0,0
cxf,fc9431f92b938c365c1e0af2da47c2872dc682fb,3,1,5,2,0,0.0,2,1,66,45,,0,0
cxf,2711f972a8a7b03ce93562aa31e55f6e3b4491e9,2,1,1,1,0,0.0,2,1,3,20,,0,0
cxf,5f8ed2d2a53ac8160eadb82e4521398f805ccc83,51,1,304,1,0,0.0,19,1,6564,3,,0,0
cxf,3b6b16c97f48e6e841a4c2f08a4b81384b63a23e,2,1,2,1,0,0.0,1,1,8,595,,0,0
cxf,00f957b0eb6aeec3ae1a13a2be389b94091ca010,6,1,19,1,0,0.0,2,1,243,5,,0,0
cxf,a043ce731a67a491400f00da1586c47ffa5015cc,4,1,7,1,0,0.0,1,1,170,9,,0,0
cxf,c369fde1f0fd66e6d491cc2b315ebb14bd811b25,1,2,1,9,0,0.0,1,1,6,390,,0,0
cxf,1643d074271218151cf2a17cbc71e5322497dee0,3040,1,8122,1,1,0.0001,96,1,0,7,,0,0
cxf,1ca02221349e41d0473da3e3ec919485d189d41c,9,1,8,1,0,0.0,5,1,149,30,,0,0
cxf,846d6c701c152f93e10a63ff110fd358c304e5b3,14,5,29,5,3,0.0968,10,3,566,114,,0,0
