repo,merge,commits_p1,commits_p2,files_p1,files_p2,overlap_files,overlap_ratio,authors_p1,authors_p2,churn_p1,churn_p2,conflict_files,code_conflict,divergence_days,label
commons-math,3ec3a2e353249f6f98874ecfd43d317dcfe3042d,1,3,1,7,0,0.0,1,1,71,780,,0,3.484,0
commons-math,73952558a19baa5cfb71094272b1c1420136d768,32,2,225,2,2,0.0089,2,1,117067,23,src/main/java/org/apache/commons/math4/util/MathArrays.java,1,36.254,1
commons-math,78ebedb0f1c84787e622a92cc47c2d28a0e1e4e5,11,21,130,219,122,0.5374,3,1,112893,116809,,0,56.234,0
commons-math,aeb21280ae82701d21321d882e454f5c6ada4ff7,7,2,5,123,0,0.0,2,1,29,112732,,0,36.242,0
commons-math,71760ddf88efe70447bacd92c33eba50fc7fb1ea,5,1,4,1,0,0.0,2,1,23,6,,0,36.237,0
commons-math,6c4fc0647f4657d65868cdea2f4a850103620f47,3,1,3,1,0,0.0,2,1,6,17,,0,33.785,0
commons-math,d0f45833617d8622f68bb33f1050cd8a6e9c9464,2,1,3,3,0,0.0,2,1,140,4,,0,63.25,0
commons-math,bd557f1b8bbb8c9603d6edf642a8db4c4c8db21b,1,1,1,2,0,0.0,1,1,2,71,,0,0.801,0
commons-math,3e5c248f739b7978c057b0fbd3d0117f4bc2302c,1,2,2,5,0,0.0,1,1,16,224,,0,0.932,0
commons-math,dcd8015fa6baefaa9ca3d6c9bd792c7f0bde08ac,1,7,5,8,0,0.0,1,2,224,53,,0,3.041,0
commons-math,2fcfce303989ae14b5b51f4c9fc92e97bc540ba8,1,4,2,5,0,0.0,1,1,8,31,,0,1.987,0
commons-math,85a4fdd0ead28ad4c2f489116b34166c2761e4a3,1,7,6,16,0,0.0,1,2,57,1106,,0,1.137,0
commons-math,47ed8d9207be8362463b9113de0c83bca871345e,1,1,3,1,0,0.0,1,1,229,2,,0,3.952,0
commons-math,e7e8c3f7177e22b5fa766d931d52142c9fc55f49,1,1,3,2,0,0.0,1,1,15,103,,0,2.862,0
commons-math,9575054ff07b8dbb912e889111f6b3a3be582680,2,2,7,5,3,0.3333,1,1,865,160,src/changes/changes.xml,0,8.079,1
commons-math,2990f6caad0db0f7c7a2df22d65f1031ed9e33e1,1,2,3,4,1,0.1667,1,1,30,103,src/changes/changes.xml,0,10.117,1
commons-math,a55ae85447ea6786c9aaf4c3f38779a61b23d142,1,6,4,12,1,0.0667,1,3,103,183,src/changes/changes.xml,0,23.128,1
commons-math,0a799598cbb436e67d65561793d1a8a7c56c3446,1,7,43,19,1,0.0164,1,2,1328,1054,src/changes/changes.xml,0,2.254,1
commons-math,f5532557b9fd00c2e1c8b1cc4559d95eed0ad8ac,3,4,41,4,2,0.0465,1,2,315,24,src/changes/changes.xml,0,2.022,1
commons-math,c1c61ce70d1e9f7ee005364ac797841f653ec3e6,1,4,1,35,0,0.0,1,2,2,233,,0,11.07,0
commons-math,3d9a76877b4f0e405f6436a9972c6f9fd8832d51,1,3,1,6,0,0.0,1,1,28,75,,0,3.182,0
commons-math,38e337f5c85cab778fc826438fce9f05d7e3a09f,1,2,4,2,0,0.0,1,1,59,8,,0,10.238,0
commons-math,0c1e6fb256aa1b4f963d325ac818f09955961459,4,2,6,6,0,0.0,1,1,93,147,,0,3.157,0
commons-math,01c55de5f5869a6c244c87294616283b4ffd27c8,8,1,6,2,0,0.0,3,1,53,195,,0,8.744,0
commons-math,c278ac388b133213afddbfadf5c9456ad049373f,1,2,2,1,0,0.0,1,1,8,2,,0,0.537,0
commons-math,a6c3e571ca30d7f15a0a65743ca34183041deb8f,1,1,1,1,0,0.0,1,1,2,2,,0,0.444,0
commons-math,d7b9578de3266d6defdd81fa9f29880163bfa810,3,7,2,4,0,0.0,1,2,31,80,,0,3.784,0
commons-math,649e19b0f2d320fe2f9f2deaee9f4a391817c548,1,1,1,1,0,0.0,1,1,4,18,,0,1.981,0
commons-math,fa2adc7b477f4e37bb0d437ba8cb800f1fb1885f,1,16,2,5,1,0.1667,1,1,31,373,,0,0.745,0
commons-math,d9b951c1fad20e04440e7013e49ac08a8fac4061,1,1,1,1,0,0.0,1,1,2,21,,0,0.02,0
commons-math,376958763cda7cc546e4446243638418fefd1568,1,1,4,31,0,0.0,1,1,1436,417,,0,0.196,0
commons-math,92a027bc73d5ef67c4b2ead2f3ef63f198be1e26,1,1,2,2,0,0.0,1,1,9,19,,0,0.092,0
commons-math,c8f122c30463a186b0586c1370aa2b8e87890375,2,2,4,3,1,0.1667,1,1,1150,138,src/changes/changes.xml,0,0.576,1
commons-math,e11c00085cf0ba8c692522a851a387b63803c74c,3,2,7,5,0,0.0,1,1,1005,181,,0,11.08,0
commons-math,9786ad4de8ef2f0aefcbe2bcb14889bb148eebd5,1,3,5,5,0,0.0,1,3,519,67,,0,8.464,0
commons-math,7df65a5ddf59b564af1d753b89d30f8dc33a2c5d,7,3,8,4,0,0.0,1,1,202,123,,0,1.493,0
commons-math,4a6bf542e1929503f354d0afccc76e19d1cae177,6,3,8,11,0,0.0,1,1,202,2590,,0,2.689,0
commons-math,29b193629150c9a38949a6afa5b620cdb4d7f6a6,5,24,8,35,0,0.0,1,4,202,3244,,0,11.756,0
commons-math,b5e155e7d0448a100e9d4ff7d178a2fb9ea9f659,6,1,12,1,0,0.0,2,1,2271,2,,0,2.053,0
commons-math,bd3a6ecaa777247aaa6175e5c4721bfbd1645451,1,5,10,3,0,0.0,1,2,2264,29,,0,2.03,0
commons-math,fc7eeb4801b1ea7524b9329d5584c2e5ed945913,1,2,8,2,0,0.0,1,1,65,26,,0,5.046,0
commons-math,cee04d16489749883b8319f313e782ee20048652,1,3,2,2,0,0.0,1,1,6,31,,0,2.981,0
commons-math,d9df34360f3e95f1b5bdda9095888dab7f45d982,8,169,9,401,9,0.0224,4,3,449,31129,src/java/org/apache/commons/math/distribution/FDistributionImpl.java;src/site/xdoc/changes.xml;src/test/org/apache/commons/math/distribution/FDistributionTest.java,1,239.007,1
httpcomponents-core,4f7ad02c9ebe77066f39fcd775eabfe13530ba4f,2,1,2,1,0,0.0,1,1,9,2,,0,1.794,0
httpcomponents-core,de19a6054e0f661a78381d5cda91c9c7692c78ce,2,1,3,2,0,0.0,2,1,97,22,,0,6.738,0
httpcomponents-core,9b898d9206950b4602930f36c5b217c6364cdee0,16,1,69,2,0,0.0,4,1,2412,86,,0,12.228,0
httpcomponents-core,44309dd884117cb3c93f2c62599a12d8b3581ade,8,1,58,1,0,0.0,3,1,1958,51,,0,8.981,0
httpcomponents-core,a4931124479e4973b25dad54a88969c70a02906b,4,1,27,5,0,0.0,2,1,1645,97,,0,4.175,0
httpcomponents-core,6af1b9f2c98036012043d1c08245727ea9f7aead,9,2,43,26,0,0.0,4,1,789,1631,,0,9.964,0
httpcomponents-core,81bccbb08779c0e632ef929eb45d6466d09b6dea,1,1,1,2,0,0.0,1,1,3,4,,0,1.397,0
httpcomponents-core,556dd7d2156f070b5eae4cfd4861b58f336474cb,1,1,6,8,0,0.0,1,1,413,141,,0,0.169,0
httpcomponents-core,d398d7b9c1ce29728a2621dbcd5e1e5f65415cf3,1,1,1,2,0,0.0,1,1,40,39,,0,2.452,0
maven-resolver,5ff45a2b00102e44ee5068e11315ff528a1455aa,4,1,2,2,1,0.3333,2,1,6,6,,0,0.782,0
maven-resolver,26558272325e3d550070f256497a0eef4109316d,3,1,2,1,0,0.0,2,1,3,4,,0,0.872,0
commons-vfs,40ecf71659a80d4ccd3c736ccc6df49976298b35,1,1,1,4,0,0.0,1,1,1,194,,0,0.002,0
commons-vfs,9769e276fc0737ccf591d89d9b2d42e54416f3be,2,1,2,2,1,0.3333,1,1,16,8,,0,0.021,0
commons-vfs,3c0984b1f6018c52a6ed3acefe8f341dfdeefa54,1,1,1,1,0,0.0,1,1,1,2,,0,4.598,0
commons-vfs,08e80802f47daf43aedc639530c223a10169265e,1,2,1,2,0,0.0,1,1,75,3,,0,0.044,0
commons-vfs,e3d23075e665330790d17b487c8f8a1270b597ba,1,1,1,1,0,0.0,1,1,2,2,,0,0.941,0
commons-vfs,38c08e7f3602b1e7b8cfaa3a380dd2861e461c81,3,3,4,15,1,0.0556,2,1,29,73,,0,11.698,0
commons-vfs,5a6fe1715452c2e2c6142f720f9856b235705668,67,1,165,10,10,0.0606,4,1,26518,46,commons-vfs2-ant/pom.xml;commons-vfs2-bom/pom.xml;commons-vfs2-distribution/pom.xml;commons-vfs2-examples/pom.xml;commons-vfs2-hdfs/pom.xml;commons-vfs2-jackrabbit1/pom.xml;commons-vfs2-jackrabbit2/pom.xml;commons-vfs2-sandbox/pom.xml;commons-vfs2/pom.xml;pom.xml,0,44.763,1
commons-vfs,1e8297603c7cd433955f9e4befabcae08515e2be,1,2,2,2,2,1.0,1,2,12,4,,0,0.053,0
commons-vfs,84c365180ff186df2d8777d063903358b59a6c07,2,1,2,1,1,0.5,1,1,26,2,,0,3.229,0
commons-vfs,e0a4b1743a41bb585acc08d5128f2b436a28567f,1,4,2,2,2,1.0,1,2,7,8,,0,0.418,0
commons-vfs,f15cdb6ec533661622f5ad0f85bdd61aefe9b503,1,3,1,4,0,0.0,1,2,31,12,,0,2.05,0
commons-vfs,e5cf3e4c1252edc6bc486923a9b579303685e0bc,1,2,1,2,0,0.0,1,2,2,4,,0,1.61,0
commons-vfs,4f6b0dfb573aac9c61f5e25589b26a5f728e06de,1,1,2,4,0,0.0,1,1,4,9,,0,0.974,0
commons-vfs,cb61c01ccb1f6bd2b4014154b7442173cc840884,1,6,1,6,0,0.0,1,3,1,32,,0,6.957,0
commons-vfs,a4186edf809581f50b8cce7efdb6513c6d9a195d,25,2,38,2,0,0.0,1,2,216,4,,0,0.276,0
commons-vfs,30ddbd3345c0cff5c654adfb439dfa5f16fce4f3,1,1,2,1,0,0.0,1,1,5,2,,0,1.824,0
commons-vfs,88d2bc8eab20af1640890fc55d3bf2664fd33a7c,3,34,3,132,3,0.0227,1,3,21,1703,,0,12.062,0
commons-vfs,e094ccd899962e4ce3882017a839d16a321536c6,2,2,3,3,0,0.0,1,2,21,14,,0,4.136,0
commons-vfs,2b198f42de3f6815029d9eb45ede2763c90d3328,1,2,1,5,0,0.0,1,2,1,441,,0,0.03,0
commons-vfs,c41eec99caed585982dbd128a1c9ece24a8770f6,2,3,2,4,0,0.0,1,3,10,357,,0,3.016,0
commons-vfs,223d5692d64b8ee5ac64a83c918377e0da0f81d6,1,1,1,2,0,0.0,1,1,2,8,,0,2.931,0
commons-vfs,fc090b7ac80c72a28a0955396ec05045de2b4fd0,1,1,1,2,0,0.0,1,1,14,8,,0,3.063,0
commons-vfs,3bfae6ab6cf98730e825a1c823376a8e0bee77f3,14,4,18,2,0,0.0,1,3,72,15,,0,7.328,0
commons-vfs,0a8d89764938b4729086f23c6d32c473666deda3,1,3,1,6,0,0.0,1,2,3,12,,0,0.977,0
commons-vfs,22415922f4f27935f4e50f7d54abcc1cefe2a0e3,1,1,2,3,0,0.0,1,1,7,148,,0,0.045,0
commons-vfs,0f386af279de5e9535dd4b4f30ca58b21a2df937,1,2,3,2,0,0.0,1,2,524,4,,0,1.664,0
commons-vfs,b40b95f72ac4a2c3ef2aebb7d2970ed4b2ab2980,1,1,1,1,0,0.0,1,1,2,2,,0,0.003,0
commons-vfs,f05c5400042eb7fd7a84550467435fc28304072f,1,1,3,1,0,0.0,1,1,25,2,,0,1.151,0
commons-vfs,d97ebdee30f15a2001114998ef297ae22148614d,1,1,1,1,0,0.0,1,1,3,2,,0,0.001,0
commons-vfs,e76a3713f34d154ecf48625d37243d29ebf6b68c,1,1,1,1,0,0.0,1,1,3,2,,0,5.374,0
commons-vfs,36413713c5fa8a29b748bfa5c664ad14f0edc3b0,2,1,1,1,0,0.0,1,1,10,3,,0,0.002,0
commons-vfs,e55895aae1cd3dc5c3da9ee95e347609dcce7aee,2,1,7,1,0,0.0,1,1,521,3,,0,0.672,0
commons-vfs,bf429fc0aee4dbfe5bc5985637a5ea39457dc050,1,1,1,1,0,0.0,1,1,3,2,,0,0.011,0
commons-vfs,d12e28856ae948e9ece8e0e7228c8f6b7ab2b427,1,2,1,5,0,0.0,1,1,6,14,,0,0.007,0
commons-vfs,36c789a9b3e317789e79a1aed2854e521bf0a828,7,1,14,1,0,0.0,1,1,500,2,,0,6.807,0
commons-vfs,a19631a852cdef62533566c158788f1bd221fa50,1,1,1,1,0,0.0,1,1,5,8,,0,0.004,0
commons-vfs,c05755e9fd49ce04472f69ad940ad666e205f8d0,1,1,2,1,0,0.0,1,1,8,3,,0,0.232,0
commons-vfs,7d7509050c80db8fac5c4a075522b0dac05967a0,3,1,3,9,0,0.0,1,1,60,45,,0,0.404,0
commons-vfs,b21d3248aabc30f904162559169aa6e6e095e98f,1,7,1,66,1,0.0152,1,2,6,263,,0,13.908,0
commons-vfs,61cf46988bf34ed26f0eea27b8f6bea79de3f17d,3,1,2,1,0,0.0,1,1,48,2,,0,2.136,0
commons-vfs,acd7bf4ef0d495e11cf9a7473481a1024f095e5c,4,19,2,26,2,0.0769,1,3,10,727,src/changes/changes.xml,0,8.917,1
commons-vfs,797382024a2f8cb3bce51bd5977ac3b801bcbdf7,1,7,1,25,0,0.0,1,2,21,158,,0,0.047,0
commons-vfs,39929cb44779e5841e2b81a9b0b66efea0345580,1,1,1,1,0,0.0,1,1,6,2,,0,0.003,0
commons-vfs,46a67ef58779505e10b560df71ddcd4a8981d01c,1,1,1,1,0,0.0,1,1,2,2,,0,0.002,0
commons-vfs,3e49d7162a542898587c034117a16b8e7def02b1,1,1,1,1,0,0.0,1,1,3,19,,0,0.002,0
commons-vfs,955700fcc155a398e88cab0ba048a65e25da0756,1,1,1,1,0,0.0,1,1,4,2,,0,0.001,0
commons-vfs,051ab32097d55808ae315811274bbc2b9681eebe,1,1,1,29,0,0.0,1,1,3,388,,0,0.007,0
commons-vfs,6ee40aaed670f3df5a51d415df861f636cdc8d09,2,1,2,5,1,0.1667,1,1,5,23,,0,1.049,0
commons-vfs,496e6339c29f8882795585d3432bcdd490b6d535,2,1,2,1,1,0.5,1,1,24,12,src/site/xdoc/download_vfs.xml,0,2.168,1
commons-vfs,c40d057d92f6739643a4e55f9b08d44a119f08fa,1,1,1,1,0,0.0,1,1,3,4,,0,0.004,0
commons-vfs,a52627eaf1a45190649de6a912d678a16a976707,2,2,1,5,1,0.2,1,1,4,22,,0,0.066,0
activemq,307c0293856c00cf430804a26840dc962c3ab26e,10,1,22,2,0,0.0,5,1,599,23,,0,49.619,0
activemq,c2ebea7e2eabb52e7066d23cc97b86d4dac143e5,2,1,1,8,0,0.0,1,1,8,205,,0,16.17,0
activemq,a5962478eae9c8164dc7f23831c830c4ee600b74,3,1,10,1,0,0.0,2,1,57,93,,0,5.073,0
activemq,1a10be8fd70c91a4f5f94cc0df21aa6dd58fd045,3,1,4,3,0,0.0,2,1,43,115,,0,1.012,0
activemq,d008a1d188ad3144f82b8b09fc6d9df24c66d17a,1,1,5,1,0,0.0,1,1,477,2,,0,23.687,0
activemq,79f28c5aa3b5e461ee949b397ceb6ae010e6607d,2,1,74,1,0,0.0,1,1,1055,7,,0,1.014,0
activemq,78ee3434256b59138b948b43db9e232f9c4ddcf5,2,1,1,1,1,1.0,2,1,2,2,,0,0.181,0
activemq,47b5286d72b3b112915bfb5ed5fda25e126cba5a,13,1,5,1,1,0.2,3,1,139,2,,0,15.8,0
activemq,4e14a4cfd1cd6cfea5b1cdb0e8d6ddc7f4c7e541,1,10,1,5,1,0.2,1,3,2,137,pom.xml,0,15.797,1
activemq,2108301fae215e005a194a35fadad60c39c249e8,8,1,5,1,1,0.2,3,1,135,2,,0,15.797,0
activemq,7ef19ab9a3a7d7bf1672248c0189c69a06623ba9,6,1,5,1,1,0.2,3,1,133,2,,0,15.787,0
activemq,3fd5f1a65b5ce3006c1448f5d7c736d3e5f42e6d,23,1,77,1,0,0.0,4,1,4635,20,,0,45.8,0
activemq,84fdc659324c173cd2da7aed485aae9617ffc7a1,2,1,4,1,1,0.25,2,1,111,2,,0,15.734,0
activemq,fb52acb84418eba7d9292d9926fa14a82ad2c300,4,1,15,6,0,0.0,1,1,2582,44,,0,12.022,0
activemq,a4a42277d1b69273652d8cb1e326ff90f4ad1399,2,1,30,1,0,0.0,1,1,1015,8,,0,1.587,0
activemq,ca7eaeb8049f605db7be6252efa17b48ca6c961d,6,1,1,30,0,0.0,2,1,6,1015,,0,12.547,0
activemq,b271fa82f2d102862ee8f5be5b795f3a0ab4c331,4,1,1,1,1,1.0,1,1,4,2,,0,11.853,0
activemq,27dc2812260120fbecf7d5d5efddb42c2deb5c7f,2,1,1,1,1,1.0,1,1,2,2,,0,11.851,0
activemq,5cb8cca32a73dffe64a4b48452659f5e2c73d028,19,1,12,4,0,0.0,6,1,155,65,,0,16.93,0
activemq,322c84d5c223986ad5b6ba810b38c5ac0fd2abc3,136,1,61,5,0,0.0,13,1,1645,22,,0,155.224,0
activemq,04c367a6907da74da870ed48b96533e168fe21a3,5,1,2,1,1,0.5,2,1,71,2,,0,2.21,0
activemq,82bb04c22387add2bb680f810f57d14217d4c8a6,1,1,1,1,0,0.0,1,1,67,2,,0,1.63,0
activemq,645dd999644c49a0b28b3dbda3b04c7098fafc54,4,1,2,1,1,0.5,1,1,45,2,,0,0.977,0
activemq,aa3e8e7de2307eea6b2d31b50dd9d68155beec89,2,1,1,1,0,0.0,1,1,43,2,,0,0.96,0
activemq,aa842da2873739280fc2e786705c53ba00e64fb8,2,1,1,1,0,0.0,1,1,2,4,,0,0.025,0
activemq,a621df7affc0ed28d4616768873ddc912cc82c11,2,1,5,1,0,0.0,2,1,188,2,,0,0.032,0
activemq,be1856cace0128a3f5fc425002553914943fc4b9,116,1,64,5,0,0.0,11,1,2164,188,,0,121.67,0
activemq,871f9424372baf7e6a442ebe3f08d60d6535dce4,6,1,2,1,1,0.5,1,1,8,2,,0,5.121,0
activemq,13b6d299286246bf46787e172c5a8d73dd41ff37,4,1,2,1,1,0.5,1,1,6,2,,0,5.108,0
activemq,c60bb18d29575d46f27f0e04a537323b2731c36e,2,1,1,1,0,0.0,1,1,2,4,,0,5.106,0
activemq,e0469d39916553655f5e3d61aca53f07dd595044,2,1,1,1,1,1.0,2,1,2,2,,0,0.989,0
activemq,ea713b16e4284599eb4537bcef3cf032b26dfe06,12,1,1,1,1,1.0,2,1,12,2,,0,1.637,0
activemq,975307790807b2fcb26fa74b7f73c578129803ce,10,1,1,1,1,1.0,2,1,10,2,,0,1.635,0
activemq,eacb30f5c3395d0ac62fdc4a61a3fcc78e4d447c,8,1,1,1,1,1.0,2,1,8,2,,0,0.627,0
activemq,6ada8021b6c02e66e5fb5e07ad37420bd5ddf730,8,1,1,1,1,1.0,2,1,8,2,,0,0.72,0
activemq,4ac88314b9f7944d05cdb07b510d742150eddb23,6,1,1,1,1,1.0,2,1,6,2,,0,0.715,0
activemq,7b680fb38cdd8c3b9caf569aa81476f6b1bef9b7,8,1,1,1,1,1.0,2,1,8,2,,0,0.999,0
activemq,19f93a007480b66b471db0297fb78470511eb4cf,6,1,1,1,1,1.0,2,1,6,2,,0,0.379,0
activemq,d83cbbccb86175dba94a11469a982e4f69134649,4,1,1,1,1,1.0,2,1,4,2,,0,0.285,0
activemq,7ee0999bd553fde6821c8a42427d9af7d08ba82e,2,1,1,1,1,1.0,2,1,2,2,,0,0.284,0
activemq,b8764242d36921f6623de58455c20123982ed436,2,1,1,1,0,0.0,1,1,2,2,,0,7.106,0
activemq,5b93d2481ce9273d4bfdd1deba6ab8136f9441d0,7,1,6,1,1,0.1667,3,1,151,2,,0,20.405,0
activemq,6ce1b449989d4fca98a7522cb147bd360a8a4f17,5,1,5,1,0,0.0,3,1,149,2,,0,20.333,0
activemq,fd7f4839972f093d8861787ea47ac32f20fb4eaa,74,1,61,2,1,0.0161,10,1,2025,117,,0,105.852,0
activemq,4ff78ddab993d62408c8e63ce63a63d5757fe039,3,1,1,1,0,0.0,1,1,6,2,,0,5.171,0
activemq,5834065ab97af44b3baf74b55f048146d178c7ee,19,1,4,1,1,0.25,4,1,56,2,,0,2.707,0
activemq,6ef9d63710eebc7d867c123c9486d9b3d98cb45c,17,1,4,1,1,0.25,4,1,54,2,,0,2.17,0
activemq,317d3542b390bacc47edd5c2dcc1baa56c4329b6,15,1,4,1,1,0.25,4,1,52,2,,0,2.167,0
activemq,93d80a5caa9c91c7c8f690f97f95c2bf9d752797,13,1,4,1,1,0.25,4,1,50,2,,0,2.166,0
activemq,0bb56c8f9e1acecf520ad0363f64ad7315b76b80,5,1,3,1,0,0.0,2,1,43,1,,0,0.981,0
activemq,f3d6b7e36438d2a3acfcb5c8e29f897f5cef4ecb,9,1,3,1,1,0.3333,3,1,47,2,,0,2.13,0
activemq,f1bd80541c0f46066e0e8b08db3d8a3835d491d8,3,1,3,1,1,0.3333,2,1,41,2,,0,0.983,0
activemq,5debe1faccab7ef384852c678457f1120513c05d,6,1,1,1,1,1.0,2,1,6,2,,0,4.094,0
activemq,a6eaa8579969df3b2cc240953b152925f42dd76b,4,1,1,1,1,1.0,2,1,4,2,,0,3.087,0
activemq,88655e611277d356e946bc70db52507740f0bd2c,2,1,1,1,1,1.0,2,1,2,2,,0,2.957,0
activemq,216d73fcb5dc430e496c9b2312560a2de3790f97,7,1,8,1,1,0.125,3,1,199,2,,0,1.952,0
activemq,0e0c0f32616230ad9e3f85d34ec13518d6ac698c,7,1,8,1,1,0.125,3,1,199,2,,0,2.171,0
activemq,dc6960de9145755ab8f566274b77f2c87565a92e,11,1,7,3,0,0.0,4,1,76,131,,0,8.506,0
activemq,2ee8700ff3a6778955450f1fbb8dd075bb17f43e,11,1,6,3,0,0.0,4,1,135,60,,0,25.903,0
activemq,2fc07ac39a4adb23d0c549348ae7b4efeb5c3dca,5,1,4,1,0,0.0,3,1,126,5,,0,23.84,0
activemq,6b6f5fbe24550452cd09aab9c4d7094cf782a04f,2,1,1,1,0,0.0,2,1,2,3,,0,5.874,0
activemq,4a0bb48881001424f945b0fd0b42e625142078dd,2,1,1,2,0,0.0,2,1,6,7,,0,3.48,0
activemq,0e24799687ccdc7be671c433ef0a3eed8de10194,2,1,1,1,0,0.0,2,1,4,2,,0,4.271,0
activemq,645e2b084aa501b022f649b21f5789b720554c9a,9,1,10,1,1,0.1,2,1,767,2,,0,10.882,0
activemq,7aad5eaaa3493cecbeb780669330915934daaa9c,7,1,10,1,1,0.1,2,1,765,2,,0,10.882,0
activemq,27e2614452865de97baae9697c9a22cfb56cc5cf,5,1,10,1,1,0.1,2,1,763,2,,0,2.393,0
activemq,9d11e0d7e96c4871e190d0c99aa0f3cdc8ffb8db,4,1,1,1,1,1.0,2,1,4,2,,0,12.028,0
activemq,6bdb8e26e061318b5b4f28fb4f66586471b7177b,2,1,1,1,1,1.0,2,1,2,2,,0,11.97,0
activemq,789ca4939de5492377c761a0aca6d0bcb4c205dd,8,1,1,1,1,1.0,1,1,8,2,,0,9.744,0
activemq,50ea73f1d5788ba1b216f7bece4580b8033c1759,4,1,1,1,1,1.0,1,1,4,2,,0,3.077,0
activemq,814871a0488e677957b546e4fdb148d60ed79afe,2,1,1,1,1,1.0,1,1,2,2,,0,3.077,0
activemq,d1ab8ef93d8807faf4fb5c9d28fb0a5a2c5b015d,4,1,3,1,0,0.0,3,1,194,2,,0,9.0,0
activemq,85f82035cda1bca7ee7acb22b015d2965e37c676,4,1,2,1,1,0.5,2,1,4,2,,0,2.229,0
activemq,17aaff3709683a8accf626388f32816d1ec7e8b3,2,1,1,1,0,0.0,2,1,2,2,,0,2.229,0
activemq,0f520f1e2744f2d3938202b6d62df1e667cd375f,2,1,1,1,0,0.0,2,1,144,2,,0,0.941,0
activemq,986cd7c52b582bf2613f02b1fbc742a5e8fa1feb,12,1,45,1,0,0.0,4,1,346,144,,0,21.24,0
activemq,b39e64f2582045b92f17a53e03000b0e63c27801,2,1,1,1,0,0.0,2,1,4,2,,0,1.784,0
activemq,f6d067a49aa0f7aea18afa7738d60f9d15eeafa9,4,1,4,1,0,0.0,2,1,60,2,,0,0.174,0
activemq,1c3c1289bbc4a4d4b6e7030210cf9dc6d2e2f038,6,1,5,2,0,0.0,3,1,216,7,,0,0.73,0
activemq,78d95552338db1be2b95fc5c2fdd4eae8d045458,8,1,5,2,0,0.0,5,1,39,158,,0,9.696,0
activemq,f90c10df8e140ab97aaa42eb18107e8a18b80c8b,15,1,44,1,1,0.0227,4,1,122,5,,0,15.635,0
activemq,04e84afa891123ead07dbccb0b21f0ca80666e65,4,1,3,1,0,0.0,3,1,9,25,,0,9.251,0
activemq,d0dac1792692df34a94cdd89edfba64df2c1aa2b,2,1,1,2,0,0.0,2,1,2,7,,0,9.244,0
activemq,a611b143da8af7beb6dd2a96088332ea6bc678cd,2,1,1,1,1,1.0,1,1,2,2,,0,0.655,0
activemq,3f2b2ba0aedd0d26d52b47c29d60552534ad4bfe,6,1,1,1,1,1.0,1,1,6,2,,0,2.108,0
activemq,84204f4c96a393554530b687bb9358b57be109a4,4,1,4,6,0,0.0,3,1,65,12,,0,0.029,0
activemq,45bce62d05edf06726a5da2f3202ee2f01f65394,8,1,7,2,0,0.0,4,1,54,24,,0,11.159,0
activemq,d347f47b66ab3ecd5e85b23def000fac3fec6876,4,1,5,2,1,0.1667,2,1,11,41,,0,8.015,0
activemq,dbe995642d22be8eec14c3a7d52ddbb08da5069f,2,1,4,1,0,0.0,2,1,9,2,,0,7.958,0
activemq,544687465b677670151ce72f633f3cb4b0efd00e,2,1,1,2,0,0.0,1,1,11,19,,0,0.323,0
activemq,b08f65d48c297ba2229071db6bd39f2a7b61b7a1,2,1,1,1,0,0.0,1,1,17,11,,0,0.69,0
activemq,a2fa43359e189617461c6216caa9312e6987143b,16,1,9,1,0,0.0,2,1,96,23,,0,3.931,0
activemq,dcb660f7fc0c221a7a1a620909bbcc614288b790,14,1,8,1,0,0.0,2,1,90,6,,0,3.547,0
activemq,6546dd1b8b17b0dda35babd57042707cc0d7065f,12,1,7,1,0,0.0,2,1,74,16,,0,3.534,0
activemq,51965401bc5fa7615c1f9ed5c206823d98fec92f,8,1,7,1,1,0.1429,2,1,70,2,,0,2.812,0
activemq,7d4adf9e0eaf8670a2756f6140a750a7ce437f0d,6,1,7,1,1,0.1429,2,1,68,2,,0,2.806,0
activemq,ff360abf431a9ebbdadeb43e82e741165bdaa1ff,2,1,1,1,1,1.0,1,1,2,2,,0,2.792,0
activemq,85eb0f2df8b83cf1bae89e9727f7bac090af7e38,6,1,10,1,1,0.1,4,1,243,2,,0,0.8,0
activemq,c549d70800e5fb2115715edd5ea5c04f6a1c79c4,4,1,9,1,0,0.0,3,1,241,2,,0,0.792,0
activemq,99dced2fa74f3ace8ede94b40fdb27fe81a98fa7,50,1,82,2,0,0.0,10,1,999,154,,0,106.331,0
activemq,1e37fe64e8914dd2a330de3d8ca446c76742b25a,2,1,1,7,0,0.0,1,1,2,87,,0,11.901,0
activemq,a2bf5b8adb8669a1fa020519cfd9a0fdae2f8787,2,1,1,2,0,0.0,1,1,2,25,,0,48.217,0
activemq,aeab06e93e40d3a3ec198dc537388326832ff270,2,1,3,1,0,0.0,2,1,7,3,,0,1.006,0
activemq,4baf997a3c805b24c9d9b94ab8620d815e84db69,2,1,1,1,1,1.0,1,1,2,2,,0,3.981,0
activemq,58867f7c3cef580134cb4e32e2f9086552c1876a,10,1,47,1,1,0.0213,4,1,188,2,,0,8.344,0
activemq,dcf86d391640b0292d0609412b67ab363b17b5a0,8,1,44,3,0,0.0,4,1,111,77,,0,8.238,0
activemq,3132858aecb5a36defb8152192d19cc441b0fc02,5,1,4,1,0,0.0,2,1,25,2,,0,1.854,0
